episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
2540, 383.124234944582, 1, 42.79605871200329, 934, 1250932,                                             1000000, 16.434690475463867, 188.7722625732422
2541, 2080.824166059494, 1, 14.944372067999211, 325, 1251257,                                             1000000, 15.889619827270508, 189.77122497558594
2542, -2964.052378177643, 3, 6.400494148998405, 135, 1251392,                                             1000000, 16.358760833740234, 191.39630126953125
2543, 1889.6138584017754, 1, 16.45851333900646, 361, 1251753,                                             1000000, 16.363967895507812, 188.34979248046875
2544, -3732.05302464962, 2, 24.497924408999097, 539, 1252292,                                             1000000, 16.416831970214844, 189.4414825439453
2545, 2183.961954385042, 1, 7.543229707000137, 161, 1252453,                                             1000000, 15.525537490844727, 187.7655029296875
2546, 1298.1705903410912, 1, 16.185253469993768, 349, 1252802,                                             1000000, 16.13636016845703, 188.74615478515625
2547, 1883.2117588818073, 1, 21.89169446699816, 476, 1253278,                                             1000000, 16.247032165527344, 189.7342987060547
2548, -2969.4403791427612, 2, 13.174636315998214, 278, 1253556,                                             1000000, 16.31351089477539, 190.6675262451172
2549, -32.7178273499012, 1, 30.542901554996206, 666, 1254222,                                             1000000, 16.00455665588379, 189.28924560546875
2550, 915.5828492343426, 1, 35.48029826399579, 767, 1254989,                                             1000000, 16.52678108215332, 188.79074096679688
2551, 1545.5683575570583, 1, 25.115328494001005, 547, 1255536,                                             1000000, 16.203176498413086, 188.5065460205078
2552, 1823.0136234760284, 1, 20.834268707003503, 452, 1255988,                                             1000000, 16.579343795776367, 190.21873474121094
2553, -2517.8181850910187, 3, 3.3280567840047297, 66, 1256054,                                             1000000, 17.00687026977539, 189.78700256347656
2554, 1808.5959730148315, 1, 12.413529353994818, 269, 1256323,                                             1000000, 16.072099685668945, 188.61190795898438
2555, 595.9048642516136, 1, 19.479572737996932, 426, 1256749,                                             1000000, 16.1564998626709, 189.18008422851562
2556, 1830.973763346672, 1, 17.399047027996858, 375, 1257124,                                             1000000, 15.358683586120605, 188.04676818847656
2557, 571.693358361721, 1, 28.328867859003367, 612, 1257736,                                             1000000, 15.992053031921387, 188.53636169433594
2558, 396.0135931670666, 1, 32.22847637399536, 706, 1258442,                                             1000000, 16.262483596801758, 188.06732177734375
2559, 1097.9662745296955, 1, 25.49559300600231, 558, 1259000,                                             1000000, 16.07217025756836, 187.1461944580078
2560, 1753.8624587357044, 1, 20.273272818005353, 444, 1259444,                                             1000000, 16.175840377807617, 186.3753662109375
2561, 1976.8724693655968, 1, 18.06419808499777, 393, 1259837,                                             1000000, 16.09395408630371, 187.71177673339844
2562, 62.87487152218819, 1, 22.595240292001108, 488, 1260325,                                             1000000, 15.160806655883789, 185.80010986328125
2563, -3702.936125844717, 1, 41.19466658599413, 903, 1261228,                                             1000000, 15.519877433776855, 185.9322052001953
2564, 282.8071615099907, 1, 30.044031484001607, 648, 1261876,                                             1000000, 15.960470199584961, 187.27589416503906
2565, 1537.4978004992008, 1, 24.64629164499638, 533, 1262409,                                             1000000, 15.797589302062988, 185.697509765625
2566, 2225.9822438657284, 1, 11.038448667997727, 239, 1262648,                                             1000000, 15.734724998474121, 188.35855102539062
2567, 1313.138887822628, 1, 27.225253126998723, 585, 1263233,                                             1000000, 15.943818092346191, 186.4600372314453
2568, 669.9338735640049, 1, 27.552543208003044, 607, 1263840,                                             1000000, 15.219551086425781, 187.6645050048828
2569, 1610.2500170469284, 1, 18.86728440599836, 409, 1264249,                                             1000000, 16.075395584106445, 186.8011474609375
2570, 1818.1131837069988, 1, 23.81020983900089, 515, 1264764,                                             1000000, 15.683170318603516, 187.08316040039062
2571, 2123.9015182852745, 1, 12.175970973003132, 265, 1265029,                                             1000000, 15.952216148376465, 187.2418975830078
2572, 1042.2199538648129, 1, 17.80347353900288, 384, 1265413,                                             1000000, 16.021146774291992, 188.1703338623047
2573, -2631.7349747419357, 2, 5.598079552000854, 117, 1265530,                                             1000000, 15.835284233093262, 187.30677795410156
2574, -2867.973811149597, 2, 7.949957277000067, 166, 1265696,                                             1000000, 16.817033767700195, 187.23794555664062
2575, 571.275331556797, 1, 21.216275909995602, 458, 1266154,                                             1000000, 16.262765884399414, 188.23475646972656
2576, -3063.86939060688, 3, 12.826437144998636, 277, 1266431,                                             1000000, 17.044815063476562, 187.95558166503906
2577, 1231.4315438270569, 1, 19.20625313099299, 420, 1266851,                                             1000000, 16.36960220336914, 188.55462646484375
2578, 816.779352247715, 1, 30.71862656000303, 665, 1267516,                                             1000000, 15.99174976348877, 186.9836883544922
2579, -3111.356502056122, 3, 22.62552634200256, 497, 1268013,                                             1000000, 15.562250137329102, 187.5664825439453
2580, 2216.1088677197695, 1, 11.161073167997529, 236, 1268249,                                             1000000, 16.133403778076172, 187.52505493164062
2581, 649.7774857580662, 1, 29.10241957699327, 639, 1268888,                                             1000000, 15.312553405761719, 189.00462341308594
2582, 1137.898683667183, 1, 16.039468558999943, 349, 1269237,                                             1000000, 15.794625282287598, 188.35574340820312
2583, -5828.5084446668625, 2, 14.250661681006022, 308, 1269545,                                             1000000, 16.555788040161133, 187.3064727783203
2584, 2067.3515315651894, 1, 9.343955828000617, 200, 1269745,                                             1000000, 16.302106857299805, 184.32791137695312
2585, 1827.1318345069885, 1, 17.260313348000636, 379, 1270124,                                             1000000, 15.94725227355957, 186.0292510986328
2586, -64.52203166484833, 1, 19.016066934003902, 421, 1270545,                                             1000000, 15.71887493133545, 187.29946899414062
2587, 1808.0195859968662, 1, 19.660926517004555, 434, 1270979,                                             1000000, 16.484174728393555, 187.7895050048828
2588, -3024.2131647467613, 2, 13.961339419001888, 304, 1271283,                                             1000000, 15.282461166381836, 189.02325439453125
2589, 1409.70775526762, 1, 13.637192299996968, 301, 1271584,                                             1000000, 16.233020782470703, 188.156982421875
2590, -476.61656868457794, 1, 26.92025437099801, 595, 1272179,                                             1000000, 15.533071517944336, 187.61135864257812
2591, 2129.0283910930157, 1, 11.236270920999232, 248, 1272427,                                             1000000, 15.892741203308105, 188.63470458984375
2592, 1416.927463054657, 1, 12.74575325800106, 270, 1272697,                                             1000000, 15.464444160461426, 188.10284423828125
2593, -3757.237249016762, 2, 11.174497320003866, 240, 1272937,                                             1000000, 15.451916694641113, 186.76954650878906
2594, -3059.3704511523247, 2, 11.644323852997331, 252, 1273189,                                             1000000, 15.659360885620117, 187.6929931640625
2595, -1209.1518595963717, 1, 19.265463521005586, 412, 1273601,                                             1000000, 16.31574821472168, 184.55172729492188
2596, -642.8384857475758, 1, 30.03458569900249, 653, 1274254,                                             1000000, 16.094552993774414, 186.7813720703125
2597, -7302.720113813877, 2, 17.84795518199826, 392, 1274646,                                             1000000, 16.138967514038086, 187.83892822265625
2598, 2169.451757490635, 1, 6.811018119005894, 146, 1274792,                                             1000000, 15.382083892822266, 187.18145751953125
2599, 2072.3298695385456, 1, 9.76136236399907, 207, 1274999,                                             1000000, 15.197465896606445, 187.22254943847656
2600, 663.6199529767036, 1, 22.425725126006, 485, 1275484,                                             1000000, 15.94267463684082, 188.76637268066406
2601, -5198.300367951393, 2, 25.095839333000185, 555, 1276039,                                             1000000, 16.715717315673828, 187.0911102294922
2602, 2143.289568543434, 1, 12.564242184998875, 269, 1276308,                                             1000000, 16.45585060119629, 187.1189422607422
2603, -3746.256139576435, 3, 14.383350217998668, 314, 1276622,                                             1000000, 16.317808151245117, 188.45257568359375
2604, 558.7442971765995, 1, 18.688808087994403, 406, 1277028,                                             1000000, 16.445537567138672, 188.4569549560547
2605, -3002.0203011631966, 2, 7.952900169999339, 167, 1277195,                                             1000000, 15.83892822265625, 189.0809326171875
2606, 2147.941280514002, 1, 12.018658706001588, 263, 1277458,                                             1000000, 16.41478157043457, 187.00082397460938
2607, -710.4100865423679, 1, 25.217917551999562, 544, 1278002,                                             1000000, 16.21202278137207, 187.86209106445312
2608, -9602.418384879827, 4, 59.65040543299983, 1309, 1279311,                                             1000000, 15.900793075561523, 188.2113800048828
2609, 1876.9505032598972, 1, 16.171500899996317, 346, 1279657,                                             1000000, 17.117830276489258, 187.568115234375
2610, 450.90181827545166, 1, 28.12448341900017, 613, 1280270,                                             1000000, 16.94641876220703, 188.80641174316406
2611, 757.917223572731, 1, 17.944445508997887, 382, 1280652,                                             1000000, 16.487884521484375, 188.48654174804688
2612, 619.7537299394608, 1, 18.604208205004397, 401, 1281053,                                             1000000, 16.517240524291992, 190.5811004638672
2613, -1292.895819723606, 1, 21.261065697995946, 462, 1281515,                                             1000000, 16.195363998413086, 188.55792236328125
2614, -3459.637568295002, 3, 21.017990662992815, 459, 1281974,                                             1000000, 15.521377563476562, 187.9473419189453
2615, 1149.1644283980131, 1, 19.47819352600345, 424, 1282398,                                             1000000, 15.591902732849121, 187.14007568359375
2616, 1830.0223289132118, 1, 16.85532890700415, 366, 1282764,                                             1000000, 16.140024185180664, 189.05836486816406
2617, -1053.6724797189236, 1, 37.68121188299847, 821, 1283585,                                             1000000, 16.097496032714844, 187.5706024169922
2618, 1135.1223350167274, 1, 24.635208744999545, 536, 1284121,                                             1000000, 15.505819320678711, 187.19007873535156
2619, 1641.040366947651, 1, 17.26016897399677, 373, 1284494,                                             1000000, 15.075837135314941, 186.7958526611328
2620, 49.14660784602165, 1, 17.374255407004966, 377, 1284871,                                             1000000, 15.782072067260742, 187.55953979492188
2621, 1924.594085752964, 1, 14.992112559004454, 322, 1285193,                                             1000000, 16.203786849975586, 184.93099975585938
2622, 600.0296307206154, 1, 22.63870221900288, 500, 1285693,                                             1000000, 16.1479549407959, 186.46669006347656
2623, -2737.74864590168, 1, 26.721879065000394, 585, 1286278,                                             1000000, 16.053009033203125, 186.80784606933594
2624, 1551.7610137164593, 1, 25.925779701996362, 560, 1286838,                                             1000000, 15.754420280456543, 186.2850341796875
2625, -2558.4187457561493, 3, 2.1114690729955328, 40, 1286878,                                             1000000, 17.290821075439453, 186.62753295898438
2626, 2196.972355246544, 1, 11.416052678003325, 248, 1287126,                                             1000000, 15.819304466247559, 188.37164306640625
2627, 2036.5784602165222, 1, 12.424199753004359, 266, 1287392,                                             1000000, 16.218469619750977, 185.82020568847656
2628, -7215.823085486889, 4, 60.6539410080004, 1319, 1288711,                                             1000000, 15.851369857788086, 185.49070739746094
2629, 2105.3436999320984, 1, 12.568413911998505, 271, 1288982,                                             1000000, 15.113553047180176, 185.39126586914062
2630, -23.30043164640665, 1, 34.57506167200336, 748, 1289730,                                             1000000, 15.575798034667969, 185.73193359375
2631, -684.7482368350029, 1, 32.01216944099724, 693, 1290423,                                             1000000, 15.852341651916504, 184.754150390625
2632, -4884.314980626106, 2, 20.691205811002874, 457, 1290880,                                             1000000, 15.025322914123535, 185.20709228515625
2633, 2169.262333750725, 1, 12.167094069001905, 266, 1291146,                                             1000000, 16.679391860961914, 187.01873779296875
2634, -5217.291739284992, 3, 17.874870190993533, 389, 1291535,                                             1000000, 16.727291107177734, 186.46139526367188
2635, 2238.3522235155106, 1, 9.628038546004973, 209, 1291744,                                             1000000, 15.96909236907959, 186.89837646484375
2636, 1251.960932314396, 1, 20.602786499999638, 450, 1292194,                                             1000000, 16.235565185546875, 187.0904541015625
2637, -724.5880175232887, 1, 35.889884530995914, 786, 1292980,                                             1000000, 15.999425888061523, 186.91293334960938
2638, -3507.9741681218147, 3, 31.339300722996995, 687, 1293667,                                             1000000, 16.48567771911621, 186.60166931152344
2639, -496.46826964616776, 1, 22.88096116300585, 501, 1294168,                                             1000000, 16.747983932495117, 186.4122314453125
2640, 1665.8719895780087, 1, 26.049797902996943, 566, 1294734,                                             1000000, 16.289451599121094, 187.2880859375
2641, 1075.8590801358223, 1, 28.060735508996004, 613, 1295347,                                             1000000, 16.005128860473633, 189.15582275390625
2642, -3199.3579728603363, 3, 13.871813384001143, 301, 1295648,                                             1000000, 15.863587379455566, 188.69857788085938
2643, 1444.803486764431, 1, 14.58556616200076, 315, 1295963,                                             1000000, 15.665281295776367, 186.24131774902344
2644, -3495.0295043587685, 2, 16.38074995599891, 361, 1296324,                                             1000000, 17.1832275390625, 188.47879028320312
2645, 820.8523897230625, 1, 28.863191509997705, 633, 1296957,                                             1000000, 16.36810874938965, 187.9023895263672
2646, -5595.549340009689, 2, 20.67890361800528, 454, 1297411,                                             1000000, 16.39592742919922, 188.9618377685547
2647, 1614.1631198525429, 1, 12.633314293001604, 272, 1297683,                                             1000000, 16.1137638092041, 188.26510620117188
2648, 204.06485998630524, 1, 28.648304105001444, 628, 1298311,                                             1000000, 16.529508590698242, 188.35455322265625
2649, 1422.2392805218697, 1, 14.044726403000823, 305, 1298616,                                             1000000, 16.497238159179688, 188.13436889648438
2650, 1072.5627701580524, 1, 25.84414872799971, 561, 1299177,                                             1000000, 15.970736503601074, 188.8813018798828
2651, 1447.1296611577272, 1, 25.08945455600042, 548, 1299725,                                             1000000, 16.88849449157715, 187.47544860839844
2652, -1660.0943372249603, 1, 35.490139447996626, 772, 1300497,                                             1000000, 16.263309478759766, 188.8159637451172
2653, -3368.2672847509384, 3, 6.819267740000214, 147, 1300644,                                             1000000, 16.021862030029297, 185.9720458984375
2654, 2183.115658670664, 1, 6.812534314005461, 142, 1300786,                                             1000000, 16.56109619140625, 188.17352294921875
2655, -3380.2913207411766, 2, 19.193989302999398, 414, 1301200,                                             1000000, 16.172746658325195, 190.1761016845703
2656, 2189.595477283001, 1, 12.966446790000191, 278, 1301478,                                             1000000, 15.70543098449707, 188.3316650390625
2657, -3782.3801214694977, 3, 16.052717876002134, 355, 1301833,                                             1000000, 15.46601390838623, 188.312744140625
2658, -2918.923338830471, 3, 13.957716060001985, 304, 1302137,                                             1000000, 15.841609001159668, 187.52049255371094
2659, 1844.3761930912733, 1, 18.860419255004672, 411, 1302548,                                             1000000, 16.155729293823242, 187.99661254882812
2660, 1406.9800572097301, 1, 30.096170820004772, 661, 1303209,                                             1000000, 16.39640235900879, 187.6332550048828
2661, 246.07366505265236, 1, 24.30048539100244, 527, 1303736,                                             1000000, 17.09246826171875, 189.6790771484375
2662, -2495.211693763733, 3, 2.7375029980030376, 55, 1303791,                                             1000000, 15.635940551757812, 191.36480712890625
2663, 1247.170215845108, 1, 16.229122497999924, 358, 1304149,                                             1000000, 16.18359375, 188.73118591308594
2664, -3583.902843952179, 3, 18.69080250600382, 408, 1304557,                                             1000000, 16.021625518798828, 189.22879028320312
2665, 2187.7740798592567, 1, 7.336426082998514, 159, 1304716,                                             1000000, 16.80045509338379, 192.9854736328125
2666, 839.1253105998039, 1, 18.061371486001008, 394, 1305110,                                             1000000, 16.14113426208496, 187.69970703125
2667, 2097.181967496872, 1, 12.359827652995591, 267, 1305377,                                             1000000, 16.409616470336914, 189.0200958251953
2668, 1404.3620611429214, 1, 23.09123341600207, 505, 1305882,                                             1000000, 16.887744903564453, 190.739013671875
2669, -367.74863213300705, 1, 27.053313010001148, 586, 1306468,                                             1000000, 16.30388832092285, 189.05712890625
2670, 2080.093264758587, 1, 10.152623932997813, 220, 1306688,                                             1000000, 17.415809631347656, 190.18817138671875
2671, -4708.172548890114, 3, 13.342815128999064, 290, 1306978,                                             1000000, 16.71941375732422, 189.13455200195312
2672, -1402.949636399746, 1, 16.458065159000398, 363, 1307341,                                             1000000, 16.216068267822266, 188.19070434570312
2673, -32.49109882116318, 1, 15.234002908000548, 337, 1307678,                                             1000000, 16.13924789428711, 189.7334442138672
2674, 1715.6249605417252, 1, 19.816554082004586, 426, 1308104,                                             1000000, 16.400636672973633, 190.35211181640625
2675, -7409.143391698599, 2, 30.66148777300259, 670, 1308774,                                             1000000, 16.922285079956055, 191.1953887939453
2676, 1946.6379648447037, 1, 15.423412316005852, 337, 1309111,                                             1000000, 15.713658332824707, 191.86199951171875
2677, -5402.26961684227, 3, 32.45852374599781, 715, 1309826,                                             1000000, 16.441232681274414, 191.96176147460938
2678, -3156.4424297213554, 3, 11.42496091400244, 241, 1310067,                                             1000000, 16.744426727294922, 190.13409423828125
2679, 2170.913210451603, 1, 7.328945561996079, 156, 1310223,                                             1000000, 18.206527709960938, 191.0321502685547
2680, -512.245091855526, 1, 41.38091321700631, 910, 1311133,                                             1000000, 16.959123611450195, 190.99154663085938
2681, -1463.7949098050594, 1, 32.23029127000336, 705, 1311838,                                             1000000, 16.763099670410156, 191.5048828125
2682, -1827.5465701818466, 1, 47.44966914100223, 1038, 1312876,                                             1000000, 16.418739318847656, 192.0304412841797
2683, 928.0163713246584, 1, 24.626728689996526, 543, 1313419,                                             1000000, 16.22309684753418, 192.6148223876953
2684, 1696.0597743690014, 1, 18.25480400899687, 389, 1313808,                                             1000000, 16.363155364990234, 193.01258850097656
2685, 490.4840865433216, 1, 31.533167307999975, 689, 1314497,                                             1000000, 16.23965835571289, 192.58531188964844
2686, 1765.9761911034584, 1, 22.4315296890054, 489, 1314986,                                             1000000, 16.469886779785156, 191.70254516601562
2687, -3848.2446270287037, 3, 21.28828646200418, 464, 1315450,                                             1000000, 16.896310806274414, 192.6121826171875
2688, 2120.5906653404236, 1, 12.153001737002342, 264, 1315714,                                             1000000, 15.192758560180664, 190.87326049804688
2689, 575.9631778001785, 1, 35.9609624299992, 787, 1316501,                                             1000000, 15.329471588134766, 191.75132751464844
2690, 179.98385341465473, 1, 35.29119672199886, 771, 1317272,                                             1000000, 16.710086822509766, 190.6015167236328
2691, 1261.4830612540245, 1, 28.10728415199992, 613, 1317885,                                             1000000, 16.297977447509766, 190.40716552734375
2692, 921.1995202898979, 1, 29.04013884899905, 635, 1318520,                                             1000000, 16.17603874206543, 189.90866088867188
2693, -368.6919900774956, 1, 30.108897580001212, 660, 1319180,                                             1000000, 16.938987731933594, 190.1907501220703
2694, 1625.64752343297, 1, 26.267997969000135, 574, 1319754,                                             1000000, 16.408655166625977, 191.30404663085938
2695, 1525.9349975585938, 1, 27.105393948004348, 596, 1320350,                                             1000000, 15.773914337158203, 190.56016540527344
2696, -11728.478991508484, 2, 31.689988017998985, 692, 1321042,                                             1000000, 16.172061920166016, 191.0032958984375
2697, -9289.568558216095, 2, 38.766945781004324, 846, 1321888,                                             1000000, 16.164201736450195, 190.47528076171875
2698, 2107.7165009379387, 1, 11.428154578999965, 250, 1322138,                                             1000000, 17.57549476623535, 193.32049560546875
2699, 2017.1893568336964, 1, 12.756416085001547, 276, 1322414,                                             1000000, 16.752498626708984, 192.2559051513672
2700, -3828.337263315916, 2, 27.089742226002272, 593, 1323007,                                             1000000, 16.166549682617188, 192.00186157226562
2701, 2183.896984666586, 1, 12.042247941004462, 262, 1323269,                                             1000000, 16.68731689453125, 191.89222717285156
2702, 347.8931102156639, 1, 26.236816543001623, 572, 1323841,                                             1000000, 16.427663803100586, 191.9111328125
2703, 1723.5827012211084, 1, 19.875683470003423, 432, 1324273,                                             1000000, 16.05702018737793, 192.24520874023438
2704, 1095.632267653942, 1, 24.23383092899894, 522, 1324795,                                             1000000, 16.434322357177734, 191.3767547607422
2705, -4568.757578253746, 2, 24.250263333000476, 526, 1325321,                                             1000000, 16.117382049560547, 192.1646728515625
2706, 2121.7986070513725, 1, 12.632208439994429, 270, 1325591,                                             1000000, 16.8338680267334, 191.31375122070312
2707, 1122.9693457484245, 1, 11.240732156999002, 246, 1325837,                                             1000000, 17.270172119140625, 192.88186645507812
2708, 1407.8643980324268, 1, 20.616258491005283, 431, 1326268,                                             1000000, 16.694568634033203, 191.1063995361328
2709, 1005.1137840151787, 1, 28.890114235997316, 631, 1326899,                                             1000000, 15.416708946228027, 189.5706787109375
2710, -3826.528232872486, 3, 15.446805903004133, 338, 1327237,                                             1000000, 16.50498390197754, 192.56260681152344
2711, 2234.8510788083076, 1, 9.82045506999566, 213, 1327450,                                             1000000, 16.01576805114746, 191.738037109375
2712, 1706.3702890872955, 1, 17.38403244499932, 376, 1327826,                                             1000000, 16.18268394470215, 190.11172485351562
2713, 223.82399424910545, 1, 23.685138687003928, 514, 1328340,                                             1000000, 17.099740982055664, 193.07284545898438
2714, 450.4184913933277, 1, 23.011234340003284, 499, 1328839,                                             1000000, 16.291677474975586, 191.34774780273438
2715, 2119.345605313778, 1, 10.02075010399858, 221, 1329060,                                             1000000, 15.940352439880371, 190.4893035888672
2716, 1461.946834385395, 1, 13.746396369002468, 297, 1329357,                                             1000000, 17.214143753051758, 191.67149353027344
2717, 1909.0953598618507, 1, 16.649338019000425, 364, 1329721,                                             1000000, 17.352313995361328, 191.35467529296875
2718, 1051.417783856392, 1, 24.495254077002755, 539, 1330260,                                             1000000, 16.46759796142578, 189.62330627441406
2719, 1486.56486171484, 1, 22.20366817500326, 481, 1330741,                                             1000000, 16.42609405517578, 190.43814086914062
2720, 1411.3967217206955, 1, 12.426143838005373, 271, 1331012,                                             1000000, 17.194551467895508, 188.61572265625
2721, 1837.748592942953, 1, 14.902626045004581, 322, 1331334,                                             1000000, 15.637134552001953, 190.2499542236328
2722, -3381.016568541527, 2, 17.06128730799537, 372, 1331706,                                             1000000, 16.615737915039062, 187.71295166015625
2723, -1296.960521519184, 1, 53.27007729499746, 1167, 1332873,                                             1000000, 15.645428657531738, 188.2386016845703
2724, 1837.1411019265652, 1, 18.26796508300322, 399, 1333272,                                             1000000, 15.232010841369629, 186.6336669921875
2725, 1078.413004219532, 1, 32.46142691499699, 706, 1333978,                                             1000000, 15.798395156860352, 188.64430236816406
2726, -3939.3876222372055, 2, 18.036422719000257, 395, 1334373,                                             1000000, 16.304492950439453, 186.63795471191406
2727, 1677.1119101792574, 1, 21.6938058789965, 470, 1334843,                                             1000000, 15.953726768493652, 185.6287384033203
2728, 864.4441916048527, 1, 13.440539384006115, 296, 1335139,                                             1000000, 16.0352725982666, 187.26107788085938
2729, 1498.9534690827131, 1, 30.114208329003304, 661, 1335800,                                             1000000, 16.08134651184082, 187.31134033203125
2730, 1235.4119551628828, 1, 32.470656061996124, 710, 1336510,                                             1000000, 16.005481719970703, 186.3369903564453
2731, -3585.420394539833, 3, 20.48582583299867, 449, 1336959,                                             1000000, 16.261001586914062, 188.66348266601562
2732, -4816.168814897537, 2, 21.87959719000355, 476, 1337435,                                             1000000, 16.29653549194336, 187.6674041748047
2733, 2214.2920104563236, 1, 6.408437205995142, 139, 1337574,                                             1000000, 15.947033882141113, 185.9469451904297
2734, -1503.621127128601, 1, 28.23951854000188, 612, 1338186,                                             1000000, 15.032038688659668, 186.83477783203125
2735, -132.9944863319397, 1, 35.57924344800267, 776, 1338962,                                             1000000, 16.10164451599121, 188.04061889648438
2736, 564.773893982172, 1, 23.84841494399734, 519, 1339481,                                             1000000, 15.819221496582031, 187.68310546875
2737, -2971.9306955337524, 3, 10.607224499995937, 236, 1339717,                                             1000000, 16.111297607421875, 187.6892852783203
2738, 194.9515694975853, 1, 28.507210784999188, 618, 1340335,                                             1000000, 15.668929100036621, 187.9301300048828
2739, 1322.5286118984222, 1, 26.442013325002335, 585, 1340920,                                             1000000, 15.661376953125, 187.49778747558594
2740, -5826.3100563287735, 3, 43.39788209999824, 955, 1341875,                                             1000000, 15.793878555297852, 188.1960906982422
2741, -2654.2978304624557, 3, 10.618619323999155, 227, 1342102,                                             1000000, 16.345287322998047, 189.08056640625
2742, 1900.1433620154858, 1, 16.398583474001498, 358, 1342460,                                             1000000, 15.202494621276855, 186.06515502929688
2743, 1127.5033380687237, 1, 26.42864314399776, 570, 1343030,                                             1000000, 15.789910316467285, 187.34886169433594
2744, -628.9903625249863, 1, 27.096372150001116, 587, 1343617,                                             1000000, 16.053678512573242, 187.66140747070312
2745, -5296.149609744549, 1, 36.07343092300289, 794, 1344411,                                             1000000, 15.41732406616211, 187.5233917236328
2746, 1061.1377350986004, 1, 36.96222956899874, 803, 1345214,                                             1000000, 15.805173873901367, 188.20074462890625
2747, -2710.893330216408, 1, 37.90370277599868, 840, 1346054,                                             1000000, 15.948548316955566, 186.5612030029297
2748, 844.9511956274509, 1, 14.582298519999313, 312, 1346366,                                             1000000, 16.230052947998047, 188.0286407470703
2749, -2404.4613823890686, 3, 5.740505036999821, 121, 1346487,                                             1000000, 15.454463958740234, 189.0889129638672
2750, -5790.830826282501, 4, 59.657425633995445, 1315, 1347802,                                             1000000, 16.394187927246094, 189.3212432861328
2751, 2106.2949257194996, 1, 11.875714235997293, 256, 1348058,                                             1000000, 15.992258071899414, 187.3944854736328
2752, -3290.7379007339478, 3, 11.018784011997923, 238, 1348296,                                             1000000, 15.840522766113281, 187.54588317871094
2753, 1619.1088819503784, 1, 18.592602294003882, 406, 1348702,                                             1000000, 15.67905044555664, 187.9842529296875
2754, 126.49536471068859, 1, 32.16125097699842, 703, 1349405,                                             1000000, 15.248920440673828, 188.1575164794922
2755, -344.1385215520859, 1, 28.242814344004728, 620, 1350025,                                             1000000, 15.701967239379883, 187.84426879882812
2756, -3147.161851167679, 3, 15.436371736999718, 341, 1350366,                                             1000000, 17.266761779785156, 186.8620147705078
2757, 2269.5596239864826, 1, 9.947825215000194, 213, 1350579,                                             1000000, 16.03597640991211, 190.9027862548828
2758, 1708.86852902174, 1, 15.249647313998139, 335, 1350914,                                             1000000, 15.050077438354492, 187.47564697265625
2759, 718.910353988409, 1, 25.429802080994705, 548, 1351462,                                             1000000, 15.177248001098633, 188.11163330078125
2760, -2097.1345450878143, 1, 49.80161700100143, 1086, 1352548,                                             1000000, 16.185298919677734, 187.67727661132812
2761, -3057.4022254943848, 3, 11.223588385000767, 241, 1352789,                                             1000000, 15.646641731262207, 189.2422332763672
2762, -603.0372918397188, 1, 30.959785506995104, 676, 1353465,                                             1000000, 15.943578720092773, 188.76248168945312
2763, 201.8930094242096, 1, 31.11323448800249, 679, 1354144,                                             1000000, 15.550375938415527, 188.72830200195312
2764, 1994.7872893810272, 1, 16.859366814998793, 366, 1354510,                                             1000000, 16.185815811157227, 187.97543334960938
2765, -5912.813665509224, 2, 18.794397324003512, 403, 1354913,                                             1000000, 15.82103443145752, 187.5026397705078
2766, 472.46074137091637, 1, 30.939072795998072, 680, 1355593,                                             1000000, 15.850857734680176, 188.6184844970703
2767, -517.4786009192467, 1, 25.02129387599416, 540, 1356133,                                             1000000, 16.793230056762695, 188.11270141601562
2768, 1913.0244660675526, 1, 17.46030920399062, 380, 1356513,                                             1000000, 15.777152061462402, 188.67176818847656
2769, -335.9586281776428, 1, 25.4219365369936, 553, 1357066,                                             1000000, 15.43537712097168, 187.60791015625
2770, 1332.4835845530033, 1, 13.430831887002569, 298, 1357364,                                             1000000, 16.17116355895996, 187.63612365722656
2771, 2234.390450358391, 1, 11.088149401999544, 232, 1357596,                                             1000000, 15.67981243133545, 188.83010864257812
2772, -3438.388430416584, 1, 47.43151774798753, 1044, 1358640,                                             1000000, 15.722590446472168, 188.20445251464844
2773, 1059.8686426579952, 1, 18.407448067999212, 403, 1359043,                                             1000000, 16.010345458984375, 188.57821655273438
2774, 1758.0727988183498, 1, 21.835262091990444, 475, 1359518,                                             1000000, 15.542642593383789, 187.63302612304688
2775, -1126.318413645029, 1, 30.140810812998097, 670, 1360188,                                             1000000, 15.973034858703613, 187.63233947753906
2776, -3336.9089653491974, 3, 14.585388872990734, 314, 1360502,                                             1000000, 16.340307235717773, 186.99171447753906
2777, -2077.0272315740585, 1, 36.37249931700353, 793, 1361295,                                             1000000, 15.92264175415039, 189.10476684570312
2778, 1798.371537834406, 1, 25.630404400988482, 554, 1361849,                                             1000000, 15.840753555297852, 186.5064239501953
2779, 1195.3089459836483, 1, 26.32066354699782, 581, 1362430,                                             1000000, 15.50163745880127, 186.61672973632812
2780, -2432.6494290828705, 3, 4.01701030600816, 84, 1362514,                                             1000000, 15.651496887207031, 188.1748809814453
2781, 2310.503780543804, 1, 9.483674094997696, 203, 1362717,                                             1000000, 16.918392181396484, 186.36813354492188
2782, 1444.251596391201, 1, 19.2653537629958, 425, 1363142,                                             1000000, 15.62277603149414, 187.23696899414062
